Student_ID,Study_Hours_Per_Day,Extracurricular_Hours_Per_Day,Sleep_Hours_Per_Day,Social_Hours_Per_Day,Physical_Activity_Hours_Per_Day,GPA,Stress_Level,Generation
14875,7.4,2.3,6.5,3.3,4.2,3.18,High,Gen Z
14876,4.5,3.0,7.2,2.0,1.5,2.67,High,Gen Z
14877,2.8,2.0,7.8,3.0,2.6,3.2,Low,Gen Z
14878,4.2,2.4,5.9,4.3,3.9,2.85,Moderate,Gen Z
14879,4.5,2.3,6.7,6.8,3.5,3.01,High,Gen Z
14880,4.5,1.7,7.3,2.7,5.9,3.14,High,Gen Z
14881,3.2,2.5,7.3,6.6,2.4,2.98,High,Gen Z
14882,4.2,0.6,7.8,1.3,5.3,2.62,Moderate,Gen Z
14883,3.6,1.4,9.3,5.5,5.3,3.17,High,Gen Z
14884,7.4,0.9,6.6,2.7,3.8,3.1,High,Gen Z
14885,5.5,2.6,8.1,1.1,4.1,2.77,Moderate,Gen Z
14886,7.0,1.7,5.9,2.7,2.5,2.26,High,Gen Z
14887,6.3,0.3,8.4,2.6,1.2,3.11,Moderate,Gen Z
14888,4.9,0.5,6.7,1.9,5.7,3.17,Moderate,Gen Z
14889,4.4,1.6,6.5,1.9,1.5,2.98,Low,Gen Z
14890,3.4,0.0,7.4,3.9,2.5,2.89,High,Gen Z
14891,5.1,4.2,8.5,2.6,2.3,2.93,Low,Gen Z
14892,6.5,2.1,6.8,3.4,0.0,2.36,High,Gen Z
14893,6.7,3.0,6.5,5.5,4.5,3.26,Moderate,Gen Z
14894,5.1,2.4,7.8,3.5,6.5,3.64,High,Gen Z
14895,1.7,2.8,7.1,2.7,3.6,2.88,High,Gen Z
14896,3.1,2.1,7.7,2.9,3.7,2.78,High,Gen Z
14897,4.7,1.5,7.7,2.4,5.2,2.81,Moderate,Gen Z
14898,5.3,4.6,6.9,2.7,5.8,2.1,High,Gen Z
14899,2.5,0.7,8.1,0.0,5.9,2.72,Moderate,Gen Z
14900,6.7,0.0,7.4,4.1,2.1,3.58,Moderate,Gen Z
14901,3.7,2.7,6.9,0.6,6.1,2.69,Moderate,Gen Z
14902,5.2,1.0,8.0,4.3,1.2,2.97,Moderate,Gen Z
14903,6.6,0.0,7.3,2.1,5.6,2.93,Moderate,Gen Z
14904,5.1,3.1,5.5,1.3,3.1,3.08,Moderate,Gen Z
14905,4.7,0.6,5.9,3.0,4.8,2.96,High,Gen Z
14906,6.7,0.8,6.4,3.0,3.4,2.83,High,Gen Z
14907,4.6,3.4,6.5,4.0,4.8,2.44,High,Gen Z
14908,3.7,1.1,7.4,3.4,2.5,3.55,Low,Gen Z
14909,2.9,1.7,6.2,2.8,4.9,3.52,High,Gen Z
14910,5.8,2.2,7.3,4.5,4.7,2.89,High,Gen Z
14911,4.7,2.9,7.1,2.6,3.7,2.48,Moderate,Gen Z
14912,8.9,0.9,5.9,2.2,2.3,2.71,Low,Gen Z
14913,5.4,3.5,5.6,1.2,6.2,2.69,Moderate,Gen Z
14914,5.9,3.0,8.2,0.1,1.3,2.74,Low,Gen Z
14915,5.2,0.8,6.7,1.8,2.2,2.91,Moderate,Gen Z
14916,2.4,2.2,6.2,3.3,3.1,2.24,Moderate,Gen Z
14917,3.7,4.9,7.2,3.6,0.3,3.2,Low,Gen Z
14918,5.6,4.0,8.2,2.0,4.6,2.62,High,Gen Z
14919,4.3,2.4,7.5,0.9,0.7,2.48,Moderate,Gen Z
14920,7.2,0.6,7.7,3.3,3.4,3.26,High,Gen Z
14921,5.1,2.4,6.9,3.3,4.7,2.66,Low,Gen Z
14922,5.3,3.0,6.6,2.9,3.2,2.85,High,Gen Z
14923,5.6,0.0,7.0,2.5,6.0,2.52,High,Gen Z
14924,7.3,4.2,6.7,2.9,2.9,2.98,High,Gen Z
14925,6.5,3.0,6.4,1.8,4.5,2.74,Moderate,Gen Z
14926,2.5,2.3,7.8,5.3,0.7,3.12,High,Gen Z
14927,6.3,0.6,8.5,2.6,4.1,2.39,Moderate,Gen Z
14928,5.5,1.2,8.2,2.2,0.9,2.92,High,Gen Z
14929,4.6,0.0,4.9,6.2,2.1,2.34,High,Gen Z
14930,4.2,2.2,6.1,5.1,4.2,3.24,Moderate,Gen Z
14931,7.5,3.3,5.9,3.6,2.8,2.94,High,Gen Z
14932,4.2,2.1,9.4,2.8,7.1,2.54,Moderate,Gen Z
14933,4.4,0.8,5.7,3.2,2.9,2.63,High,Gen Z
14934,3.8,2.7,6.1,4.6,2.8,2.77,High,Gen Z
14935,5.2,1.5,6.9,4.4,4.7,3.08,Low,Gen Z
14936,5.2,1.6,7.2,2.7,4.4,2.51,Low,Gen Z
14937,5.1,2.9,7.8,0.0,3.6,3.05,Moderate,Gen Z
14938,3.6,0.3,5.9,4.9,3.3,2.48,Moderate,Gen Z
14939,4.4,2.8,8.5,2.3,5.5,2.9,High,Gen Z
14940,3.1,0.6,7.5,4.3,4.2,3.01,Low,Gen Z
14941,4.5,2.2,9.4,2.4,4.7,3.48,Moderate,Gen Z
14942,4.6,4.1,8.4,3.6,6.5,3.4,Moderate,Gen Z
14943,3.5,2.8,7.5,4.0,2.0,3.36,Low,Gen Z
14944,5.5,0.0,6.9,1.8,4.8,3.34,High,Gen Z
14945,4.0,1.1,8.3,2.8,5.6,3.63,Low,Gen Z
14946,6.0,0.7,6.6,2.2,2.8,3.98,Moderate,Gen Z
14947,4.1,3.3,5.9,1.9,5.8,2.42,Moderate,Gen Z
14948,4.6,1.0,7.1,2.3,4.1,3.22,Low,Gen Z
14949,6.4,1.1,5.5,3.8,3.2,2.85,High,Gen Z
14950,6.1,3.2,7.2,3.5,3.0,2.8,Low,Gen Z
14951,7.3,2.0,8.0,6.7,3.4,3.02,High,Gen Z
14952,5.4,3.2,7.0,3.7,3.9,2.28,High,Gen Z
14953,6.4,1.1,5.3,4.5,4.1,3.02,Low,Gen Z
14954,4.0,0.7,7.2,1.3,6.5,2.99,Low,Gen Z
14955,5.6,1.4,6.0,3.1,4.7,3.39,High,Gen Z
14956,2.9,0.6,5.7,2.7,2.4,3.42,High,Gen Z
14957,5.4,2.8,5.6,1.6,4.3,3.0,High,Gen Z
14958,5.3,0.4,7.0,1.5,6.4,3.35,Moderate,Gen Z
14959,3.8,2.2,7.2,4.0,4.3,3.69,High,Gen Z
14960,7.1,1.3,8.7,2.1,1.1,2.84,Moderate,Gen Z
14961,6.9,0.1,8.0,1.5,2.5,2.75,High,Gen Z
14962,7.3,2.0,7.2,2.0,7.4,3.03,Moderate,Gen Z
14963,7.2,2.0,7.2,0.9,2.7,2.56,Moderate,Gen Z
14964,7.6,1.1,5.0,4.9,3.1,3.15,High,Gen Z
14965,5.4,2.9,7.7,3.8,3.7,3.44,High,Gen Z
14966,4.9,0.2,8.3,4.2,3.3,3.12,High,Gen Z
14967,6.4,1.7,7.3,2.3,5.0,2.76,High,Gen Z
14968,5.3,2.6,6.1,5.7,3.7,3.22,High,Gen Z
14969,6.3,3.5,6.4,0.6,2.3,2.78,High,Gen Z
14970,7.2,0.0,8.0,2.1,4.5,3.32,High,Gen Z
14971,5.6,1.0,5.8,2.9,2.9,3.05,Moderate,Gen Z
14972,3.8,2.3,6.3,3.4,5.6,3.33,Moderate,Gen Z
14973,3.6,2.9,6.6,3.0,5.0,2.32,High,Gen Z
14974,4.4,3.4,5.8,3.6,6.1,2.71,Low,Gen Z
14975,3.3,1.0,8.1,2.6,7.7,3.1,Moderate,Gen Z
14976,3.8,3.0,6.7,4.7,5.2,3.1,Moderate,Gen Z
14977,5.9,2.0,6.9,1.4,3.9,3.25,Low,Gen Z
14978,5.0,0.6,5.9,2.5,3.2,2.69,High,Gen Z
14979,5.3,1.4,6.6,4.2,4.0,3.3,Moderate,Gen Z
14980,4.7,1.4,6.3,1.5,0.8,3.5,High,Gen Z
14981,4.0,0.9,6.1,2.7,3.0,2.57,High,Gen Z
14982,5.1,1.5,7.4,4.5,3.9,3.02,Moderate,Gen Z
14983,3.5,1.5,6.5,5.4,5.7,3.26,Moderate,Gen Z
14984,5.2,0.7,6.4,1.6,2.7,2.97,Moderate,Gen Z
14985,4.1,1.8,6.7,2.6,4.7,3.63,High,Gen Z
14986,4.4,1.5,6.0,0.0,4.4,2.76,Low,Gen Z
14987,4.5,2.0,6.8,3.0,2.1,3.07,Low,Gen Z
14988,3.9,1.0,8.0,3.8,0.3,3.05,Moderate,Gen Z
14989,5.3,1.6,9.1,3.0,3.3,2.46,Low,Gen Z
14990,7.4,2.8,6.9,1.4,5.0,2.84,Moderate,Gen Z
14991,3.3,1.4,8.8,1.8,2.3,3.29,High,Gen Z
14992,5.0,1.6,6.7,3.9,4.0,3.15,Moderate,Gen Z
14993,5.4,2.4,5.0,1.9,3.8,2.87,Moderate,Gen Z
14994,7.6,0.6,8.2,3.9,1.5,2.26,Moderate,Gen Z
14995,8.4,3.4,6.3,0.9,3.8,2.94,Moderate,Gen Z
14996,5.4,3.8,7.8,4.3,3.2,2.8,High,Gen Z
14997,6.0,2.1,6.9,2.0,4.4,2.62,High,Gen Z
14998,6.1,1.6,6.3,3.8,2.0,2.54,Moderate,Gen Z
14999,6.0,0.1,8.0,1.7,3.7,2.84,Low,Gen Z
15000,3.5,1.8,5.5,4.9,3.3,2.64,High,Gen Z
15001,3.8,0.0,7.8,4.6,5.9,2.48,High,Gen Z
15002,6.1,1.3,5.7,0.4,4.1,3.18,Moderate,Gen Z
15003,6.0,3.2,7.8,0.8,3.7,2.91,Low,Gen Z
15004,8.0,1.8,6.2,2.2,3.4,2.69,High,Gen Z
15005,4.9,1.1,7.7,2.1,3.8,3.24,Moderate,Gen Z
15006,5.4,3.1,6.3,1.2,4.5,3.94,High,Gen Z
15007,5.6,0.8,5.9,0.7,4.8,3.14,Low,Gen Z
15008,5.7,0.4,5.9,2.1,3.6,2.82,High,Gen Z
15009,5.5,0.5,8.8,0.0,4.0,2.99,Moderate,Gen Z
15010,4.9,0.0,8.1,5.0,2.7,2.63,Moderate,Gen Z
15011,5.5,0.0,6.9,1.3,3.8,2.98,High,Gen Z
15012,5.1,1.7,9.4,2.3,1.2,2.61,High,Gen Z
15013,5.5,2.0,5.4,2.5,4.0,3.2,Moderate,Gen Z
15014,4.9,2.3,7.5,3.5,3.4,3.17,High,Gen Z
15015,4.9,1.8,7.9,3.2,2.8,2.96,Low,Gen Z
15016,4.9,3.5,7.3,0.0,5.8,3.09,Moderate,Gen Z
15017,6.5,0.0,6.8,1.5,7.9,2.72,High,Gen Z
15018,2.1,1.9,6.8,3.4,4.1,3.6,High,Gen Z
15019,2.9,3.7,5.0,3.3,5.5,3.01,Low,Gen Z
15020,5.5,2.1,6.1,1.6,3.5,2.51,High,Gen Z
15021,6.9,2.4,8.0,7.1,2.4,2.35,Low,Gen Z
15022,2.7,1.9,8.0,2.2,4.4,2.49,Low,Gen Z
15023,7.8,2.7,8.0,1.4,3.9,2.9,Moderate,Gen Z
15024,6.6,0.2,6.8,4.5,3.8,3.45,High,Gen Z
15025,5.5,2.4,6.3,3.1,4.7,3.04,High,Gen Z
15026,3.9,0.0,6.8,0.5,4.6,2.69,High,Gen Z
15027,2.9,1.5,7.1,1.1,7.0,3.07,High,Gen Z
15028,3.1,1.6,5.7,1.3,3.5,2.59,Low,Gen Z
15029,4.3,2.0,8.5,6.2,2.7,2.83,Moderate,Gen Z
15030,5.4,3.6,6.3,3.8,5.3,3.58,Moderate,Gen Z
15031,5.8,2.5,7.8,5.4,3.4,3.37,High,Gen Z
15032,5.4,1.5,6.1,4.4,4.2,3.14,Moderate,Gen Z
15033,5.9,1.7,8.7,2.3,5.9,3.18,Low,Gen Z
15034,5.1,0.9,6.3,3.1,5.1,2.82,Moderate,Gen Z
15035,3.6,1.3,8.2,4.6,0.9,2.92,Moderate,Gen Z
15036,5.7,0.0,7.6,2.1,6.5,3.22,High,Gen Z
15037,5.6,2.2,6.9,3.2,3.5,3.3,High,Gen Z
15038,6.4,2.7,7.5,3.7,2.6,3.84,High,Gen Z
15039,5.1,2.3,5.8,3.1,3.9,3.64,Moderate,Gen Z
15040,6.0,2.1,6.4,1.9,5.4,2.8,Moderate,Gen Z
15041,4.2,1.0,8.2,2.3,4.6,3.2,Moderate,Gen Z
15042,6.2,2.0,7.3,2.4,4.6,3.03,Moderate,Gen Z
15043,5.6,1.7,7.0,4.4,4.9,2.7,Moderate,Gen Z
15044,3.6,1.6,8.0,3.1,3.2,2.81,High,Gen Z
15045,4.5,0.0,6.9,4.4,2.1,2.64,Moderate,Gen Z
15046,6.5,3.0,5.9,5.0,4.5,3.02,High,Gen Z
15047,5.9,0.9,6.6,7.6,4.7,3.26,High,Gen Z
15048,6.9,0.0,6.7,6.0,1.8,3.52,High,Gen Z
15049,5.8,1.5,7.7,4.3,2.9,3.6,High,Gen Z
15050,7.6,1.4,5.9,1.7,4.9,3.46,Low,Gen Z
15051,4.6,3.1,6.5,0.8,2.5,2.55,Moderate,Gen Z
15052,5.1,2.0,8.0,3.8,1.0,3.46,Moderate,Gen Z
15053,4.7,2.1,6.7,4.4,5.3,2.54,Moderate,Gen Z
15054,6.6,2.1,5.8,5.5,2.0,3.23,High,Gen Z
15055,5.9,5.4,6.9,1.9,4.7,3.4,Moderate,Gen Z
15056,3.8,3.0,8.3,4.1,3.5,3.26,High,Gen Z
15057,5.2,1.5,6.4,2.1,4.1,2.77,Low,Gen Z
15058,7.1,0.7,6.5,3.2,4.4,3.0,High,Gen Z
15059,7.8,3.1,7.2,4.5,2.1,2.87,High,Gen Z
15060,5.0,0.9,6.1,4.1,2.9,2.76,Low,Gen Z
15061,6.9,1.5,7.7,2.7,4.5,3.55,Moderate,Gen Z
15062,4.5,0.7,7.0,2.3,2.3,3.51,High,Gen Z
15063,2.8,0.0,6.6,2.5,3.9,3.23,High,Gen Z
15064,5.3,2.4,7.3,4.3,5.1,3.28,High,Gen Z
15065,4.3,2.3,6.0,0.8,1.1,3.05,High,Gen Z
15066,4.9,1.1,5.3,3.8,7.8,3.1,Moderate,Gen Z
15067,2.7,0.1,5.1,2.2,6.8,3.02,High,Gen Z
15068,6.1,3.0,7.8,2.0,6.2,3.24,High,Gen Z
15069,4.5,3.2,7.9,2.2,6.3,3.26,Moderate,Gen Z
15070,7.2,0.6,7.9,5.0,3.2,2.87,High,Gen Z
15071,3.1,0.5,6.7,2.9,5.1,2.8,Moderate,Gen Z
15072,7.2,1.6,5.0,5.9,3.1,2.81,High,Gen Z
15073,5.1,0.1,6.7,2.5,3.4,3.2,Low,Gen Z
15074,5.5,0.3,7.4,1.2,2.6,2.67,Moderate,Gen Z
15075,3.7,0.7,8.1,3.1,3.5,2.95,Moderate,Gen Z
15076,7.1,2.4,8.1,1.4,1.1,2.48,Low,Gen Z
15077,5.2,2.9,7.1,3.8,1.7,3.18,Moderate,Gen Z
15078,5.2,3.6,6.8,3.0,3.6,3.0,High,Gen Z
15079,3.7,0.7,6.4,1.1,5.9,3.17,Moderate,Gen Z
15080,6.8,2.0,4.8,1.6,6.3,2.95,Moderate,Gen Z
15081,2.7,1.7,6.9,1.0,0.0,3.21,Moderate,Gen Z
15082,5.1,2.7,6.8,2.8,4.2,3.4,Moderate,Gen Z
15083,6.7,0.0,8.0,2.8,4.9,2.71,Low,Gen Z
15084,3.2,2.5,7.1,2.3,5.5,2.32,High,Gen Z
15085,3.6,2.7,7.2,3.4,4.1,3.32,Moderate,Gen Z
15086,6.5,2.3,6.6,3.1,5.9,3.08,Moderate,Gen Z
15087,5.2,1.3,8.1,3.7,2.1,2.76,Low,Gen Z
15088,5.8,0.2,7.9,3.6,5.7,3.25,Moderate,Gen Z
15089,4.6,0.9,7.8,1.3,5.4,2.63,Moderate,Gen Z
15090,5.0,0.0,7.2,5.0,4.0,2.71,High,Gen Z
15091,3.7,0.9,6.7,5.2,4.6,2.75,Moderate,Gen Z
15092,4.8,0.0,5.6,2.2,2.0,3.3,High,Gen Z
15093,3.8,1.3,7.6,4.9,1.4,3.09,Moderate,Gen Z
15094,6.6,0.2,6.3,1.9,7.4,2.65,High,Gen Z
15095,4.9,0.9,6.7,1.1,4.2,2.96,Moderate,Gen Z
15096,3.7,2.4,8.6,5.6,4.2,3.3,High,Gen Z
15097,4.9,3.8,7.7,3.0,2.1,3.37,Moderate,Gen Z
15098,6.8,0.9,7.7,2.0,3.1,3.47,High,Gen Z
15099,1.8,1.2,6.8,2.1,3.0,3.27,Moderate,Gen Z
15100,7.1,1.3,6.8,2.1,2.6,3.19,Low,Gen Z
15101,7.7,2.9,6.3,3.7,4.9,3.13,Moderate,Gen Z
15102,6.1,3.2,8.4,3.4,4.3,2.6,Moderate,Gen Z
15103,4.1,1.0,6.7,4.8,5.1,2.34,Low,Gen Z
15104,4.8,1.3,5.8,3.7,3.2,3.12,High,Gen Z
15105,4.5,0.4,8.2,1.0,4.8,3.03,Moderate,Gen Z
15106,5.6,2.5,4.9,3.1,3.5,3.32,Moderate,Gen Z
15107,3.5,2.2,8.4,4.4,4.0,2.4,Moderate,Gen Z
15108,4.9,1.9,6.9,2.9,2.2,3.42,High,Gen Z
15109,5.1,2.4,8.9,4.2,2.2,3.37,Moderate,Gen Z
15110,6.5,1.9,7.0,2.8,3.4,2.67,Moderate,Gen Z
15111,4.8,0.6,5.2,2.1,4.4,2.81,High,Gen Z
15112,3.4,0.2,6.0,1.5,2.9,3.01,Moderate,Gen Z
15113,5.1,1.8,7.7,5.4,2.8,3.03,Low,Gen Z
15114,6.6,2.0,6.7,2.0,2.9,3.09,High,Gen Z
15115,4.9,2.1,7.8,2.3,2.2,2.33,Moderate,Gen Z
15116,4.9,0.3,7.5,4.3,4.1,2.9,Low,Gen Z
15117,6.4,1.9,8.4,3.5,4.3,3.22,Moderate,Gen Z
15118,4.0,1.6,7.0,1.8,3.3,2.7,High,Gen Z
15119,5.4,1.7,7.2,1.6,5.3,3.11,Moderate,Gen Z
15120,6.7,3.3,7.6,2.8,5.5,3.08,Moderate,Gen Z
15121,5.5,2.1,7.9,2.3,3.5,2.43,Moderate,Gen Z
15122,4.6,1.6,7.0,3.2,4.6,2.78,High,Gen Z
15123,6.3,1.3,6.3,4.2,2.4,3.47,Low,Gen Z
15124,7.0,1.1,8.1,1.2,1.2,3.08,Moderate,Gen Z
15125,4.7,2.2,8.3,0.5,3.6,3.19,High,Gen Z
15126,3.5,1.2,8.9,3.2,6.2,3.57,High,Gen Z
15127,4.0,1.8,8.2,4.7,6.5,2.5,Moderate,Gen Z
15128,4.8,1.4,8.2,2.9,2.9,3.05,Moderate,Gen Z
15129,3.3,1.2,5.4,1.4,3.6,2.9,Low,Gen Z
15130,5.2,0.7,6.0,3.2,4.8,3.15,High,Gen Z
15131,4.2,0.0,8.5,4.9,3.3,2.89,Low,Gen Z
15132,5.7,0.7,7.2,1.1,4.2,3.72,High,Gen Z
15133,4.2,2.9,6.8,2.3,5.5,3.22,Moderate,Gen Z
15134,6.3,1.8,5.5,3.5,4.6,3.48,High,Gen Z
15135,6.5,1.8,7.5,3.3,3.2,2.46,Moderate,Gen Z
15136,3.7,2.2,8.4,6.2,6.7,2.95,Moderate,Gen Z
15137,4.5,1.6,7.3,4.3,4.6,3.65,Moderate,Gen Z
15138,3.5,1.1,6.9,3.0,0.8,3.14,Moderate,Gen Z
15139,4.2,2.9,7.4,1.3,5.3,2.97,Moderate,Gen Z
15140,5.8,1.0,6.7,3.0,3.9,3.43,High,Gen Z
15141,2.6,0.8,7.4,3.9,4.1,2.82,Moderate,Gen Z
15142,5.9,1.2,7.2,4.5,4.1,2.38,High,Gen Z
15143,6.1,2.7,5.3,1.9,6.7,2.47,High,Gen Z
15144,5.0,2.6,6.8,4.6,4.9,3.31,Low,Gen Z
15145,5.9,2.0,7.3,2.5,4.0,3.29,Low,Gen Z
15146,5.7,2.4,5.9,3.5,4.7,3.2,Moderate,Gen Z
15147,6.6,1.5,6.1,4.0,4.5,3.14,Moderate,Gen Z
15148,6.2,0.7,7.7,3.2,2.2,2.83,Moderate,Gen Z
15149,4.3,0.8,6.6,6.4,5.6,3.41,Low,Gen Z
15150,4.7,2.2,5.9,2.5,1.0,3.2,Moderate,Gen Z
15151,4.6,0.1,7.3,0.7,4.6,3.23,High,Gen Z
15152,5.9,0.8,7.2,3.2,4.9,2.92,Moderate,Gen Z
15153,5.3,2.7,9.1,5.5,4.5,2.99,Low,Gen Z
15154,3.9,2.0,6.9,3.8,2.9,3.29,High,Gen Z
15155,5.3,1.5,8.2,4.7,4.8,3.27,High,Gen Z
15156,4.3,2.6,9.9,5.6,2.9,3.27,Moderate,Gen Z
15157,4.1,1.7,6.6,2.8,6.3,3.21,Moderate,Gen Z
15158,4.4,0.0,5.3,2.9,4.5,3.04,High,Gen Z
15159,4.9,2.7,7.7,4.0,5.4,3.43,Moderate,Gen Z
15160,4.7,0.4,8.8,1.8,1.2,2.75,Low,Gen Z
15161,6.6,0.0,6.6,1.1,3.0,2.66,High,Gen Z
15162,4.6,1.2,8.9,4.0,3.4,3.34,Moderate,Gen Z
15163,2.6,0.9,5.8,3.0,3.9,2.67,High,Gen Z
15164,6.0,1.0,6.9,4.3,1.9,3.43,Low,Gen Z
15165,4.8,0.8,6.1,3.5,2.7,3.2,Moderate,Gen Z
15166,3.0,3.4,7.7,2.2,3.2,3.39,Moderate,Gen Z
15167,4.8,4.0,6.6,2.2,4.8,2.42,Low,Gen Z
15168,6.0,1.3,7.2,1.4,5.0,3.1,Low,Gen Z
15169,4.2,3.1,7.3,0.0,6.1,3.24,High,Gen Z
15170,5.7,1.7,8.2,4.1,2.2,3.18,High,Gen Z
15171,5.8,1.7,6.5,1.0,2.7,3.74,Moderate,Gen Z
15172,5.3,0.9,6.9,3.1,2.2,3.5,Moderate,Gen Z
15173,3.7,0.9,8.0,0.1,2.6,3.13,Moderate,Gen Z
15174,4.6,1.2,7.0,4.4,3.9,3.23,Moderate,Gen Z
15175,5.1,2.1,7.2,1.5,2.2,3.08,High,Gen Z
15176,7.4,2.0,6.2,4.5,4.3,3.01,Moderate,Gen Z
15177,4.5,2.0,7.4,2.7,5.7,2.71,Low,Gen Z
15178,6.6,3.8,6.7,6.2,2.4,3.35,Moderate,Gen Z
15179,5.7,2.5,6.0,2.7,3.4,2.92,Low,Gen Z
15180,2.1,3.6,6.8,2.6,2.1,2.57,Moderate,Gen Z
15181,4.6,2.2,5.7,2.9,3.8,3.11,High,Gen Z
15182,5.7,1.2,7.2,3.5,5.9,2.71,High,Gen Z
15183,4.0,1.9,7.1,1.3,3.8,3.52,High,Gen Z
15184,3.0,2.0,7.9,3.3,4.4,2.4,High,Gen Z
15185,7.6,2.0,7.8,3.6,1.5,3.09,High,Gen Z
15186,4.3,0.0,6.1,3.3,4.3,3.23,High,Gen Z
15187,1.0,1.1,6.8,3.5,3.6,3.61,Moderate,Gen Z
15188,6.1,2.8,5.9,4.1,3.4,2.76,High,Gen Z
15189,5.2,1.9,7.1,2.2,5.1,3.59,Moderate,Gen Z
15190,4.6,0.1,6.2,4.1,5.0,2.9,Moderate,Gen Z
15191,4.3,0.6,5.1,3.2,5.6,2.87,Moderate,Gen Z
15192,4.8,2.6,7.2,2.7,5.9,2.46,Moderate,Gen Z
15193,5.2,1.1,8.8,3.0,5.3,3.01,Moderate,Gen Z
15194,5.1,1.6,6.3,2.3,8.0,2.63,High,Gen Z
15195,4.7,1.1,6.5,2.3,3.9,2.19,High,Gen Z
15196,3.7,1.7,9.8,3.2,4.1,2.98,Moderate,Gen Z
15197,2.7,2.2,9.1,5.3,1.0,3.24,Moderate,Gen Z
15198,3.3,0.6,7.9,2.9,3.3,2.71,Moderate,Gen Z
15199,5.8,0.9,7.8,1.3,4.5,3.37,Moderate,Gen Z
15200,4.6,1.4,6.8,4.3,3.5,2.73,Moderate,Gen Z
15201,4.2,0.1,6.2,1.8,4.7,2.74,Low,Gen Z
15202,5.8,1.3,8.2,1.4,5.0,3.8,Low,Gen Z
15203,7.6,1.5,6.5,2.5,5.1,2.85,High,Gen Z
15204,5.8,3.4,7.2,0.3,4.7,2.83,Moderate,Gen Z
15205,5.4,0.4,7.6,2.6,2.4,3.38,High,Gen Z
15206,6.1,3.5,5.3,1.7,5.9,3.28,Low,Gen Z
15207,5.8,2.4,5.7,1.6,5.0,2.76,High,Gen Z
15208,6.6,1.2,7.4,3.0,5.0,3.11,High,Gen Z
15209,1.9,1.0,7.4,3.9,2.0,2.8,Moderate,Gen Z
15210,5.5,1.9,5.1,2.7,5.5,3.04,Low,Gen Z
15211,6.0,2.2,7.4,6.3,5.8,2.66,High,Gen Z
15212,4.8,1.6,7.1,5.2,4.0,2.29,Moderate,Gen Z
15213,5.9,1.4,6.1,1.0,4.8,3.11,Moderate,Gen Z
15214,3.1,0.9,6.9,1.8,2.6,3.39,High,Gen Z
15215,5.6,1.6,7.5,4.3,4.1,3.11,Low,Gen Z
15216,2.0,0.2,5.7,0.6,2.9,3.26,High,Gen Z
15217,4.4,1.8,7.5,2.6,2.6,2.84,Low,Gen Z
15218,7.2,2.6,9.8,3.1,5.3,3.23,High,Gen Z
15219,8.1,1.3,7.8,2.0,5.4,3.16,Moderate,Gen Z
15220,6.3,0.9,6.8,3.0,3.8,2.56,Moderate,Gen Z
15221,4.9,1.1,6.5,2.5,4.1,3.62,Low,Gen Z
15222,4.4,4.1,6.0,4.1,5.3,2.65,High,Gen Z
15223,4.8,2.8,6.3,4.6,2.6,2.61,Moderate,Gen Z
15224,8.4,0.0,7.1,2.9,1.9,2.55,High,Gen Z
15225,6.1,2.3,7.4,3.1,8.0,2.43,Moderate,Gen Z
15226,5.1,1.6,5.7,2.8,4.6,3.01,Moderate,Gen Z
15227,4.3,0.6,6.2,2.9,4.7,2.75,Low,Gen Z
15228,6.7,1.7,7.8,2.8,4.7,3.32,Low,Gen Z
15229,6.3,4.9,5.5,2.7,5.9,3.02,Moderate,Gen Z
15230,5.6,0.1,7.0,4.9,2.8,2.98,Moderate,Gen Z
15231,4.3,1.0,7.3,6.7,2.9,3.35,Low,Gen Z
15232,6.2,2.5,6.7,2.1,2.5,2.31,Low,Gen Z
15233,1.7,0.1,6.3,2.9,4.3,3.56,High,Gen Z
15234,4.0,0.2,5.7,3.1,5.0,3.41,High,Gen Z
15235,5.2,1.8,5.4,2.8,3.2,2.8,Moderate,Gen Z
15236,5.4,3.3,7.8,4.4,5.1,2.35,High,Gen Z
15237,4.5,0.6,7.1,3.0,4.7,2.83,High,Gen Z
15238,4.5,1.4,5.9,3.1,3.4,2.83,High,Gen Z
15239,5.6,0.7,7.3,2.4,3.8,2.76,Low,Gen Z
15240,9.7,0.1,5.4,2.1,7.5,3.12,High,Gen Z
15241,6.5,1.7,5.9,2.3,4.2,3.32,High,Gen Z
15242,3.7,2.6,6.9,4.4,2.7,2.76,Moderate,Gen Z
15243,5.9,1.7,8.6,3.6,3.2,2.38,High,Gen Z
15244,5.5,1.7,5.2,5.8,5.5,2.75,High,Gen Z
15245,7.1,0.8,8.7,0.5,2.9,2.99,Low,Gen Z
15246,3.2,2.1,7.8,1.6,1.6,3.15,Low,Gen Z
15247,5.3,1.7,7.5,0.4,6.0,3.16,Moderate,Gen Z
15248,3.3,1.7,7.2,6.0,6.9,2.6,Moderate,Gen Z
15249,6.8,3.5,9.2,1.1,2.1,3.47,Low,Gen Z
15250,4.6,0.0,7.1,3.5,5.3,2.95,Low,Gen Z
15251,6.5,2.8,6.8,1.5,2.1,3.3,Moderate,Gen Z
15252,4.4,1.2,7.4,3.0,4.6,2.42,Moderate,Gen Z
15253,3.5,1.5,6.7,4.6,2.5,3.0,Low,Gen Z
15254,4.0,1.6,8.4,2.3,2.8,3.14,High,Gen Z
15255,4.2,1.4,6.4,3.3,3.0,3.12,Low,Gen Z
