Student_ID,Study_Hours_Per_Day,Extracurricular_Hours_Per_Day,Sleep_Hours_Per_Day,Social_Hours_Per_Day,Physical_Activity_Hours_Per_Day,GPA,Stress_Level,Generation
31479,6.4,2.7,8.0,2.4,3.5,3.09,Moderate,Millennials
31480,6.8,2.2,7.1,1.9,1.5,3.19,Low,Millennials
31481,6.1,2.3,6.9,2.5,5.6,2.42,Moderate,Millennials
31482,6.8,1.7,9.3,3.5,4.1,2.99,Low,Millennials
31483,6.3,2.2,5.1,2.1,4.0,3.17,Moderate,Millennials
31484,5.2,0.5,9.0,3.4,1.0,3.03,High,Millennials
31485,4.7,2.5,7.7,3.3,5.3,3.12,High,Millennials
31486,5.4,4.3,8.2,3.1,6.3,2.67,Low,Millennials
31487,5.4,1.9,8.1,3.6,5.2,2.9,Moderate,Millennials
31488,8.4,2.0,8.8,3.9,5.3,2.73,Moderate,Millennials
31489,6.6,3.9,7.3,1.1,4.1,3.19,Moderate,Millennials
31490,5.6,0.0,6.9,3.2,5.1,3.12,Low,Millennials
31491,7.1,2.2,8.7,1.3,3.7,2.98,Moderate,Millennials
31492,7.8,2.6,7.5,1.3,6.2,3.13,High,Millennials
31493,5.7,2.2,8.0,2.8,4.1,2.91,Low,Millennials
31494,7.2,0.7,9.0,1.7,3.6,3.3,High,Millennials
31495,5.9,2.1,6.7,2.2,6.7,2.76,Low,Millennials
31496,5.0,1.3,7.2,3.5,3.5,3.25,Moderate,Millennials
31497,7.0,1.3,8.1,1.7,3.4,3.34,Low,Millennials
31498,8.0,4.6,6.9,3.5,2.6,3.15,Moderate,Millennials
31499,5.7,2.4,7.6,2.9,4.3,2.69,Low,Millennials
31500,5.2,0.8,7.8,4.8,5.2,3.2,High,Millennials
31501,4.2,1.7,9.7,4.1,1.8,3.44,Moderate,Millennials
31502,4.5,3.6,6.8,2.4,5.1,2.92,Moderate,Millennials
31503,8.7,3.7,6.3,1.7,4.6,2.92,Low,Millennials
31504,7.3,2.1,9.0,2.6,6.2,2.08,Moderate,Millennials
31505,5.1,2.5,7.7,1.2,4.3,3.07,Moderate,Millennials
31506,6.0,2.8,8.2,1.5,2.3,3.33,Moderate,Millennials
31507,8.0,3.2,8.2,0.9,6.4,3.03,Low,Millennials
31508,5.8,1.9,7.2,2.9,3.4,3.08,High,Millennials
31509,5.4,2.8,6.1,1.4,4.5,3.12,Moderate,Millennials
31510,4.0,1.6,7.8,2.7,5.9,2.53,High,Millennials
31511,6.0,2.6,6.1,2.4,6.2,3.27,Low,Millennials
31512,6.0,2.6,8.3,4.0,4.7,2.73,Moderate,Millennials
31513,5.7,1.1,7.1,2.3,3.8,2.6,Moderate,Millennials
31514,6.1,4.6,7.6,1.8,3.9,3.6,Low,Millennials
31515,6.0,2.5,8.6,0.0,3.7,3.05,Moderate,Millennials
31516,4.5,1.0,7.6,1.4,6.3,3.28,High,Millennials
31517,4.1,0.9,7.3,2.9,5.4,3.03,Low,Millennials
31518,5.9,1.6,7.9,0.5,1.7,2.95,Moderate,Millennials
31519,5.4,0.2,7.7,1.5,5.2,2.9,High,Millennials
31520,9.4,0.0,7.3,3.1,6.4,3.52,Low,Millennials
31521,6.5,2.4,6.9,2.0,2.1,2.52,Moderate,Millennials
31522,6.4,2.6,7.0,1.1,1.8,2.79,Moderate,Millennials
31523,8.7,2.2,8.8,4.0,4.7,2.94,Moderate,Millennials
31524,3.5,3.3,8.6,2.8,4.7,3.32,Moderate,Millennials
31525,4.7,1.8,8.3,1.5,4.1,2.71,Moderate,Millennials
31526,6.7,0.0,8.6,1.1,5.1,3.03,Moderate,Millennials
31527,5.4,3.0,8.1,1.6,2.8,3.19,High,Millennials
31528,3.7,0.4,6.8,2.1,3.6,2.74,Moderate,Millennials
31529,6.3,2.5,7.6,3.3,5.2,2.83,Moderate,Millennials
31530,6.7,2.1,5.8,2.0,4.8,2.54,High,Millennials
31531,4.9,3.4,10.0,1.2,2.8,3.01,Low,Millennials
31532,5.0,1.8,7.9,1.5,4.7,3.37,Low,Millennials
31533,5.4,3.3,8.2,2.2,5.7,2.91,Low,Millennials
31534,3.4,1.7,8.7,1.7,3.4,3.53,Moderate,Millennials
31535,5.8,3.0,6.8,2.0,3.5,3.19,Low,Millennials
31536,6.8,0.2,8.8,2.7,2.2,2.63,Low,Millennials
31537,4.3,0.8,8.0,0.8,5.6,3.17,High,Millennials
31538,4.4,3.6,8.2,3.4,3.8,3.1,High,Millennials
31539,4.5,2.4,7.4,3.1,3.1,3.03,Low,Millennials
31540,6.0,2.6,8.9,3.9,3.1,2.66,High,Millennials
31541,4.1,3.3,7.6,1.4,4.6,2.81,Low,Millennials
31542,5.6,1.5,7.2,3.9,5.4,3.07,Moderate,Millennials
31543,5.8,1.7,7.7,1.0,7.0,2.89,Low,Millennials
31544,6.3,2.9,7.2,3.0,3.0,2.78,Moderate,Millennials
31545,5.3,1.2,8.5,2.8,3.9,3.01,Low,Millennials
31546,3.7,3.5,7.5,2.6,4.3,2.71,Moderate,Millennials
31547,4.4,0.0,7.6,2.0,5.6,2.37,High,Millennials
31548,7.1,1.6,7.6,2.6,5.7,3.17,Low,Millennials
31549,6.2,2.4,7.9,1.5,1.8,3.74,High,Millennials
31550,4.4,2.0,7.4,2.4,3.3,3.16,Low,Millennials
31551,5.3,1.6,6.9,1.7,4.2,2.84,Low,Millennials
31552,6.0,1.7,8.1,2.4,1.4,3.05,Moderate,Millennials
31553,4.9,0.8,6.8,2.4,6.1,3.09,Moderate,Millennials
31554,5.7,2.8,6.2,0.6,6.3,2.76,Low,Millennials
31555,5.1,0.0,7.6,1.7,6.1,3.56,Moderate,Millennials
31556,5.0,3.8,7.6,1.5,2.7,2.79,Low,Millennials
31557,6.5,0.5,8.7,2.8,3.3,2.7,Moderate,Millennials
31558,4.4,2.8,8.9,1.7,3.8,3.35,Low,Millennials
31559,4.5,3.3,7.8,1.8,6.1,3.08,Low,Millennials
31560,4.8,0.0,8.3,0.0,5.4,2.72,Low,Millennials
31561,5.1,1.2,8.6,2.1,5.9,2.03,High,Millennials
31562,8.3,2.9,9.7,1.9,2.3,3.28,Moderate,Millennials
31563,5.9,2.4,7.0,2.3,3.9,3.54,Moderate,Millennials
31564,3.9,2.0,7.2,2.6,2.6,2.93,Low,Millennials
31565,4.3,3.0,7.2,2.6,6.6,3.4,Moderate,Millennials
31566,6.0,2.2,8.1,2.2,4.5,3.0,Low,Millennials
31567,5.3,2.4,8.7,0.9,4.2,3.47,Moderate,Millennials
31568,6.9,3.0,7.1,1.6,5.2,3.07,Low,Millennials
31569,5.2,0.4,6.9,2.4,3.8,3.03,Moderate,Millennials
31570,4.8,2.5,8.8,1.7,6.1,2.58,Moderate,Millennials
31571,7.5,3.5,7.3,3.9,5.4,3.01,Moderate,Millennials
31572,6.8,1.1,9.4,2.6,5.0,3.06,Moderate,Millennials
31573,5.5,1.9,7.6,3.2,6.9,3.1,Moderate,Millennials
31574,4.2,2.5,6.0,2.5,3.7,3.3,Moderate,Millennials
31575,5.2,0.2,8.1,1.4,6.5,3.06,Low,Millennials
31576,5.1,2.0,6.4,3.5,2.0,4.0,Low,Millennials
31577,7.2,3.7,7.6,4.3,4.2,3.1,Low,Millennials
31578,5.5,2.1,7.9,3.5,2.8,3.58,Moderate,Millennials
31579,5.5,0.4,6.5,0.0,3.3,3.31,High,Millennials
31580,9.2,1.5,8.2,2.9,5.7,2.51,Moderate,Millennials
31581,5.7,1.4,8.6,1.6,2.8,2.68,Moderate,Millennials
31582,5.6,3.6,7.6,1.9,4.8,2.93,Moderate,Millennials
31583,5.3,4.0,6.1,1.8,5.5,2.65,Moderate,Millennials
31584,4.2,2.4,9.2,2.8,6.5,2.19,Moderate,Millennials
31585,6.4,3.0,8.1,1.7,2.6,3.11,High,Millennials
31586,4.5,0.9,8.7,2.6,5.2,3.26,Moderate,Millennials
31587,6.1,0.9,8.9,1.2,6.7,3.03,High,Millennials
31588,7.6,2.3,6.7,2.0,3.9,2.4,Low,Millennials
31589,8.2,1.1,6.0,1.7,2.4,3.8,Moderate,Millennials
31590,8.7,1.3,8.1,3.2,5.7,2.98,High,Millennials
31591,4.4,3.3,8.6,2.6,2.9,2.85,Moderate,Millennials
31592,6.8,1.9,5.7,2.4,5.0,2.58,High,Millennials
31593,6.9,1.4,7.0,2.4,2.6,2.82,High,Millennials
31594,5.1,4.1,8.0,2.6,4.7,2.98,Moderate,Millennials
31595,7.6,1.1,7.9,3.0,4.8,2.93,Low,Millennials
31596,7.0,1.8,7.3,3.6,5.9,2.99,High,Millennials
31597,7.5,1.7,7.2,3.1,4.3,3.19,Moderate,Millennials
31598,7.6,3.7,6.4,1.0,3.6,3.58,Low,Millennials
31599,6.2,1.5,6.8,1.4,8.0,2.41,Low,Millennials
31600,6.8,1.2,7.6,2.3,5.2,3.13,Moderate,Millennials
31601,5.2,0.9,9.2,2.2,5.9,2.36,Low,Millennials
31602,5.3,2.7,7.7,3.1,3.8,3.2,Low,Millennials
31603,5.1,1.7,7.1,2.0,3.0,3.0,Moderate,Millennials
31604,5.0,2.1,8.0,3.3,5.7,2.94,Low,Millennials
31605,7.6,0.1,8.3,1.0,3.4,3.34,Low,Millennials
31606,5.4,1.6,6.8,2.0,4.3,3.25,Low,Millennials
31607,5.7,1.6,7.4,4.0,1.6,2.49,Low,Millennials
31608,5.7,4.0,7.0,0.5,4.9,2.95,Moderate,Millennials
31609,7.5,0.2,8.3,1.5,4.4,3.38,Moderate,Millennials
31610,4.3,0.0,8.8,1.3,5.7,3.06,Moderate,Millennials
31611,5.3,3.8,7.9,1.7,4.8,2.85,Moderate,Millennials
31612,7.4,2.0,8.1,0.2,6.7,3.17,Low,Millennials
31613,4.4,2.0,7.0,2.1,6.6,2.95,High,Millennials
31614,5.3,1.4,9.2,1.9,1.9,3.19,Moderate,Millennials
31615,8.2,1.3,8.3,0.3,3.8,2.88,High,Millennials
31616,3.8,2.7,7.2,2.5,7.2,3.04,Moderate,Millennials
31617,5.9,2.8,7.9,0.0,3.5,2.82,Moderate,Millennials
31618,5.8,1.7,8.4,0.0,2.2,3.33,Moderate,Millennials
31619,6.6,1.8,7.7,2.7,2.2,2.45,Moderate,Millennials
31620,4.2,1.0,7.2,1.1,4.3,3.08,Low,Millennials
31621,5.9,0.9,8.1,3.3,4.2,3.17,Low,Millennials
31622,4.9,0.2,8.2,1.8,5.1,2.89,Low,Millennials
31623,6.0,1.9,7.8,2.4,2.4,3.12,Low,Millennials
31624,4.1,2.2,7.0,1.6,3.7,2.49,High,Millennials
31625,7.1,0.9,7.2,2.0,2.0,3.0,Moderate,Millennials
31626,6.0,1.9,7.8,3.8,2.9,3.09,Moderate,Millennials
31627,7.0,2.7,8.0,2.4,2.0,3.06,High,Millennials
31628,5.3,2.7,7.0,2.0,5.3,3.2,Moderate,Millennials
31629,4.7,2.3,9.1,1.9,3.3,3.13,Low,Millennials
31630,3.5,2.4,8.7,2.7,2.7,3.23,Low,Millennials
31631,5.5,1.9,7.9,3.5,3.1,2.31,Moderate,Millennials
31632,4.7,4.0,7.9,1.3,4.8,3.0,Moderate,Millennials
31633,4.6,2.6,8.3,1.6,2.9,3.06,Low,Millennials
31634,7.2,1.4,7.5,2.2,4.1,3.09,High,Millennials
31635,3.6,1.6,9.1,1.3,3.9,3.16,Low,Millennials
31636,6.4,0.2,8.3,2.7,2.1,2.74,Low,Millennials
31637,3.9,2.5,6.6,2.4,4.4,3.43,Low,Millennials
31638,6.8,2.3,8.0,0.5,4.6,2.75,Moderate,Millennials
31639,5.1,2.0,7.2,1.1,4.5,3.05,Moderate,Millennials
31640,4.0,1.6,7.0,3.0,3.9,3.01,Moderate,Millennials
31641,6.1,2.0,8.3,2.5,5.5,2.98,Low,Millennials
31642,6.8,3.1,7.7,3.1,5.3,2.67,Moderate,Millennials
31643,7.3,1.5,7.6,0.6,5.2,2.99,Moderate,Millennials
31644,7.4,1.1,7.8,0.2,2.6,3.52,High,Millennials
31645,4.1,2.1,7.4,0.8,5.3,3.04,Low,Millennials
31646,6.0,1.9,8.1,3.5,4.9,3.1,Low,Millennials
31647,5.7,2.3,8.2,1.1,3.5,3.09,Moderate,Millennials
31648,7.5,3.0,7.2,1.0,4.3,3.13,Low,Millennials
31649,6.4,0.4,9.2,1.8,4.0,3.14,Moderate,Millennials
31650,5.1,1.5,5.6,3.7,5.0,3.4,Moderate,Millennials
31651,6.2,1.9,9.5,2.4,5.3,3.5,Moderate,Millennials
31652,3.1,3.3,7.5,2.8,6.6,2.74,Low,Millennials
31653,7.0,1.7,7.3,0.5,6.5,3.16,Moderate,Millennials
31654,4.6,0.3,7.7,2.3,4.2,3.11,Moderate,Millennials
31655,7.2,1.8,8.5,2.2,5.3,3.15,Low,Millennials
31656,6.4,2.2,7.6,5.1,5.7,3.01,Moderate,Millennials
31657,6.9,0.5,7.2,2.4,4.0,2.62,Moderate,Millennials
31658,7.4,3.0,8.0,3.5,2.9,2.94,Low,Millennials
31659,5.9,3.3,8.2,2.7,5.0,2.97,Low,Millennials
31660,6.6,0.0,9.3,1.5,6.2,3.15,Low,Millennials
31661,4.6,3.4,7.9,2.0,5.5,3.11,High,Millennials
31662,4.7,4.0,6.7,3.4,3.3,3.36,Low,Millennials
31663,5.5,2.4,8.1,2.4,4.6,2.99,Low,Millennials
31664,3.4,2.1,9.5,2.6,3.7,2.58,Low,Millennials
31665,4.6,1.1,7.3,1.9,3.0,3.46,Moderate,Millennials
31666,6.2,3.6,6.4,1.3,4.0,2.91,High,Millennials
31667,4.6,1.9,7.9,3.2,2.9,3.56,Low,Millennials
31668,4.4,2.0,7.8,2.7,3.5,2.85,Moderate,Millennials
31669,6.5,1.1,8.1,1.5,3.9,2.57,Moderate,Millennials
31670,4.1,0.0,8.0,2.8,5.2,2.87,High,Millennials
31671,7.2,0.5,7.2,2.7,2.4,3.09,High,Millennials
31672,6.8,1.8,7.8,2.2,4.4,3.14,Moderate,Millennials
31673,6.1,1.2,9.1,3.0,3.6,3.02,Moderate,Millennials
31674,5.3,2.4,9.7,0.0,4.4,3.49,Moderate,Millennials
31675,4.7,4.1,7.8,1.1,3.4,2.96,Low,Millennials
31676,2.5,2.3,7.4,5.2,3.5,3.05,High,Millennials
31677,7.1,3.9,8.1,1.3,3.0,3.21,Moderate,Millennials
31678,3.4,2.5,8.4,2.5,3.9,3.33,Low,Millennials
31679,4.7,2.8,7.0,0.0,3.3,3.31,Moderate,Millennials
31680,6.9,2.9,8.5,1.5,4.4,2.84,Moderate,Millennials
31681,5.0,2.2,7.2,3.3,4.8,3.04,High,Millennials
31682,6.0,1.1,8.3,1.0,5.1,2.63,Moderate,Millennials
31683,5.8,2.2,8.6,2.4,5.9,2.65,Moderate,Millennials
31684,6.1,2.5,9.0,1.4,2.7,2.73,High,Millennials
31685,8.0,3.4,9.3,2.9,2.9,2.79,Low,Millennials
31686,5.9,0.8,6.6,2.5,4.9,2.97,Moderate,Millennials
31687,7.1,0.0,7.5,4.2,5.2,2.92,Moderate,Millennials
31688,5.1,2.4,8.0,2.0,1.5,2.97,Moderate,Millennials
31689,6.1,2.3,8.6,4.8,1.8,2.95,Moderate,Millennials
31690,5.7,2.3,8.0,0.8,5.0,2.6,Low,Millennials
31691,5.3,1.6,8.5,2.2,3.5,3.11,Low,Millennials
31692,7.8,2.4,9.2,1.4,5.3,2.57,Moderate,Millennials
31693,3.8,2.5,6.9,2.7,3.5,2.91,Low,Millennials
31694,5.6,1.5,8.1,2.8,5.3,3.03,Moderate,Millennials
31695,5.8,0.4,8.3,0.7,3.3,2.4,High,Millennials
31696,7.3,1.2,8.6,1.9,2.5,2.5,Moderate,Millennials
31697,6.5,2.6,9.0,1.2,3.4,2.63,High,Millennials
31698,6.1,2.5,8.6,1.5,5.3,3.36,Moderate,Millennials
31699,7.1,2.2,8.4,3.3,4.9,3.24,Low,Millennials
31700,6.4,2.0,8.5,2.0,6.7,3.11,Moderate,Millennials
31701,6.8,2.0,8.5,1.2,2.8,3.06,Moderate,Millennials
31702,7.0,1.6,6.9,0.1,4.4,2.95,Low,Millennials
31703,4.2,1.4,7.6,4.1,3.2,3.0,Low,Millennials
31704,5.3,4.3,7.1,3.0,5.8,2.69,Low,Millennials
31705,3.7,3.9,8.0,3.3,4.2,3.33,Moderate,Millennials
31706,6.4,2.8,9.0,1.5,4.2,3.18,High,Millennials
31707,6.4,2.4,8.3,3.2,3.8,3.35,Moderate,Millennials
31708,5.3,1.0,8.5,2.3,6.6,2.88,Moderate,Millennials
31709,5.9,2.2,7.3,1.0,5.2,3.14,Moderate,Millennials
31710,3.6,3.4,7.5,1.7,2.2,3.18,Moderate,Millennials
31711,6.0,2.2,6.3,3.3,4.7,2.64,Low,Millennials
31712,7.4,2.8,7.1,3.3,4.3,3.3,Low,Millennials
31713,5.0,4.5,7.2,2.1,5.1,3.28,Moderate,Millennials
31714,6.6,2.1,7.1,2.6,5.1,3.49,Low,Millennials
31715,7.6,0.9,10.0,1.1,4.4,2.91,Low,Millennials
31716,7.5,1.3,7.1,2.2,5.8,2.47,Low,Millennials
31717,5.1,1.6,7.7,2.1,5.1,3.11,Moderate,Millennials
31718,5.2,2.2,7.0,2.3,3.7,3.12,Moderate,Millennials
31719,5.1,1.8,6.6,4.2,6.3,3.06,Moderate,Millennials
31720,5.9,1.0,7.1,3.4,6.0,2.83,Moderate,Millennials
31721,7.0,2.0,8.4,2.5,6.4,2.65,Low,Millennials
31722,6.4,0.0,6.4,4.2,6.6,2.41,Low,Millennials
31723,5.1,3.8,8.7,2.0,4.9,3.27,Low,Millennials
31724,5.6,1.4,7.6,3.4,4.0,3.22,Low,Millennials
31725,4.9,0.7,7.6,0.0,3.8,3.36,Low,Millennials
31726,4.6,0.6,7.4,1.6,4.2,2.85,High,Millennials
31727,6.3,0.9,6.8,3.9,4.6,3.54,Moderate,Millennials
31728,5.9,3.6,6.6,3.8,6.4,3.44,Low,Millennials
31729,7.5,1.4,8.3,1.4,5.0,3.06,Low,Millennials
31730,6.5,2.7,8.2,3.6,4.4,2.85,Low,Millennials
31731,5.1,2.7,6.2,2.4,4.1,2.93,Low,Millennials
31732,5.7,3.3,7.4,0.4,3.7,2.72,Low,Millennials
31733,3.8,1.7,10.0,2.7,7.9,3.15,Low,Millennials
31734,4.1,2.6,7.0,0.9,3.5,3.23,Moderate,Millennials
31735,6.6,1.9,8.6,1.4,2.8,3.24,Low,Millennials
31736,3.0,2.3,7.2,0.8,6.3,3.03,High,Millennials
31737,5.5,3.0,7.3,2.5,2.1,3.43,Moderate,Millennials
31738,5.1,1.5,9.2,0.8,2.3,2.99,Moderate,Millennials
31739,9.2,1.2,6.8,2.7,2.6,2.82,Moderate,Millennials
31740,6.5,3.4,7.2,2.8,6.3,2.56,Moderate,Millennials
31741,4.7,1.7,7.3,2.1,1.2,3.14,Moderate,Millennials
31742,6.3,2.6,8.4,2.0,4.8,3.24,Moderate,Millennials
31743,5.4,3.0,7.1,0.6,5.8,3.08,Moderate,Millennials
31744,3.4,2.1,7.6,3.5,5.7,2.99,Moderate,Millennials
31745,4.8,2.1,7.3,2.1,5.9,3.03,Moderate,Millennials
31746,4.6,0.0,8.4,1.2,5.0,3.67,Moderate,Millennials
31747,5.9,4.6,7.3,3.1,4.0,3.03,Moderate,Millennials
31748,6.7,1.6,6.4,3.3,4.5,2.62,High,Millennials
31749,6.4,2.5,8.6,2.4,2.8,2.76,Moderate,Millennials
31750,6.2,0.7,8.2,3.2,1.8,2.98,Low,Millennials
31751,8.4,2.2,8.9,1.8,2.2,3.26,Moderate,Millennials
31752,5.7,1.0,7.7,2.9,2.2,3.5,Moderate,Millennials
31753,5.2,1.9,7.1,0.9,3.0,3.21,Moderate,Millennials
31754,6.8,2.5,7.5,4.4,3.0,3.18,High,Millennials
31755,6.0,3.3,7.2,2.6,2.7,3.24,High,Millennials
31756,4.8,1.4,7.5,1.8,5.3,2.79,Moderate,Millennials
31757,6.3,3.9,8.4,1.5,4.0,2.51,Low,Millennials
31758,5.1,3.9,7.2,0.6,4.7,3.2,Moderate,Millennials
31759,6.8,2.9,9.1,0.2,4.0,2.98,Low,Millennials
31760,6.3,0.4,6.1,1.7,5.0,2.56,Low,Millennials
31761,4.0,0.2,7.3,0.0,4.6,2.62,Low,Millennials
31762,7.0,2.6,9.2,4.0,5.7,2.99,Low,Millennials
31763,6.6,3.0,8.5,1.1,6.1,2.86,Low,Millennials
31764,3.6,0.0,7.2,1.9,4.6,2.9,Moderate,Millennials
31765,4.1,1.6,8.7,2.9,5.0,3.03,Moderate,Millennials
31766,6.2,1.5,7.3,2.3,3.2,2.98,Low,Millennials
31767,4.5,3.4,9.0,2.0,6.0,3.42,Low,Millennials
31768,6.4,1.8,6.3,0.0,3.9,2.71,Moderate,Millennials
31769,6.5,3.3,7.6,1.6,4.9,3.23,Moderate,Millennials
31770,7.4,3.3,7.4,1.6,4.6,3.39,Moderate,Millennials
31771,7.7,1.7,6.6,3.1,3.6,3.39,Moderate,Millennials
31772,6.1,0.3,8.1,0.8,2.3,3.44,Low,Millennials
31773,4.9,3.1,7.9,2.9,4.6,3.24,Moderate,Millennials
31774,4.4,0.8,9.2,0.9,6.2,3.21,Low,Millennials
31775,8.8,3.2,7.4,2.6,7.6,3.02,Moderate,Millennials
31776,4.9,1.8,7.2,2.2,6.1,3.02,Low,Millennials
31777,6.0,4.3,8.2,3.5,4.8,2.56,Moderate,Millennials
31778,5.7,3.0,7.2,0.8,4.3,3.52,Low,Millennials
31779,6.2,1.3,7.1,3.5,4.9,3.15,Moderate,Millennials
31780,4.8,1.3,8.8,3.7,2.5,2.88,High,Millennials
31781,5.4,3.5,7.7,3.3,2.4,3.22,Low,Millennials
31782,5.6,1.5,9.2,1.2,5.7,2.8,High,Millennials
31783,6.4,1.1,8.3,1.7,4.0,3.03,Moderate,Millennials
31784,5.1,2.5,8.5,1.0,1.6,3.2,Low,Millennials
31785,6.6,2.6,8.0,2.5,4.7,2.65,Moderate,Millennials
31786,6.5,0.9,7.1,0.0,5.1,2.64,Low,Millennials
31787,6.3,2.6,8.3,2.5,3.7,3.5,Moderate,Millennials
31788,5.6,3.3,7.1,1.9,1.5,3.02,Moderate,Millennials
31789,6.2,1.9,7.8,2.1,4.1,3.13,Low,Millennials
31790,4.0,3.1,7.9,3.0,4.4,2.82,High,Millennials
31791,3.2,2.4,8.2,1.7,2.2,3.29,Low,Millennials
31792,3.1,2.0,8.4,2.8,3.2,3.46,Moderate,Millennials
31793,4.7,1.7,7.7,0.8,3.8,3.05,Moderate,Millennials
31794,6.5,2.3,8.9,2.0,5.5,3.0,Moderate,Millennials
31795,4.4,3.5,6.0,1.1,4.8,3.1,Moderate,Millennials
31796,5.1,3.1,6.5,2.2,2.1,2.97,Moderate,Millennials
31797,5.6,3.7,7.1,2.1,2.4,2.79,Low,Millennials
31798,4.4,3.9,7.2,2.0,6.8,2.96,Moderate,Millennials
31799,5.2,4.6,7.3,0.9,5.8,2.74,Low,Millennials
31800,6.4,1.9,7.7,2.9,3.7,3.16,Moderate,Millennials
31801,4.2,1.9,7.6,0.7,2.7,2.72,Moderate,Millennials
31802,5.9,2.5,8.1,4.1,3.4,2.89,Moderate,Millennials
31803,6.3,2.9,7.2,1.1,4.2,3.36,Moderate,Millennials
31804,4.2,5.1,7.3,2.1,5.7,3.31,High,Millennials
31805,5.7,1.5,8.1,1.9,4.4,2.84,Low,Millennials
31806,6.2,1.6,7.0,3.3,3.5,2.95,Moderate,Millennials
31807,5.9,1.6,8.3,2.7,5.0,2.88,Moderate,Millennials
31808,5.7,0.6,7.9,0.1,4.2,2.78,Moderate,Millennials
31809,4.0,0.0,8.6,1.9,5.2,2.46,Low,Millennials
31810,6.1,2.0,8.8,0.7,7.3,3.06,Moderate,Millennials
31811,4.7,2.7,9.4,1.7,3.1,2.83,Low,Millennials
31812,7.0,1.9,7.5,0.0,2.1,2.61,Moderate,Millennials
31813,6.8,1.5,9.0,0.4,6.1,3.36,Moderate,Millennials
31814,5.1,2.4,6.9,0.0,3.6,2.52,Moderate,Millennials
31815,5.5,3.9,9.1,3.4,4.1,3.2,Low,Millennials
31816,6.4,1.8,7.5,0.0,5.9,2.89,Moderate,Millennials
31817,7.4,1.9,7.7,3.1,5.0,2.89,Moderate,Millennials
31818,5.7,3.0,8.4,2.6,2.1,3.17,Moderate,Millennials
31819,8.7,3.7,8.7,0.8,4.2,2.83,Low,Millennials
31820,3.8,2.0,8.1,2.8,5.3,2.45,High,Millennials
31821,6.6,2.3,10.0,2.3,4.8,2.71,Low,Millennials
31822,3.1,2.7,8.0,3.2,5.5,2.09,Moderate,Millennials
31823,5.2,3.1,8.1,3.4,2.5,2.58,Moderate,Millennials
31824,4.1,1.1,8.1,3.0,5.0,2.74,Low,Millennials
31825,6.3,1.7,8.3,2.3,3.0,2.56,Moderate,Millennials
31826,6.2,0.6,7.9,2.6,4.4,3.46,Moderate,Millennials
31827,6.0,3.7,7.2,2.7,1.7,2.87,Low,Millennials
31828,4.1,0.0,8.3,3.3,4.8,2.73,Moderate,Millennials
31829,4.9,3.2,8.9,0.8,4.4,3.26,Moderate,Millennials
31830,4.3,1.7,7.5,3.0,7.7,3.42,Moderate,Millennials
31831,6.7,1.4,8.3,0.9,4.2,2.79,Moderate,Millennials
31832,6.4,1.1,8.7,1.9,4.4,2.61,Moderate,Millennials
31833,5.3,3.6,8.9,2.3,3.5,2.92,Moderate,Millennials
31834,5.1,2.2,7.7,2.1,4.7,3.35,Low,Millennials
31835,4.7,3.5,7.4,2.3,4.9,2.84,Moderate,Millennials
31836,5.8,2.1,7.9,2.9,5.3,3.31,Moderate,Millennials
31837,6.7,2.1,8.5,1.8,3.4,2.78,Low,Millennials
31838,4.9,2.2,7.8,1.5,4.3,2.79,High,Millennials
31839,5.6,2.8,7.6,3.5,2.0,3.03,Moderate,Millennials
31840,6.7,0.6,7.9,0.0,6.1,2.9,Moderate,Millennials
31841,5.3,2.3,7.5,0.5,1.4,3.26,Moderate,Millennials
31842,4.6,2.2,7.6,3.0,5.1,2.89,High,Millennials
31843,4.1,1.4,8.3,1.5,4.3,3.36,Low,Millennials
31844,5.0,1.3,8.3,1.2,2.8,2.96,Moderate,Millennials
31845,4.7,0.9,7.1,1.0,4.9,2.32,Low,Millennials
31846,7.1,3.9,6.9,3.2,4.3,2.63,High,Millennials
31847,8.3,3.0,6.2,1.7,5.4,2.81,Low,Millennials
31848,5.5,0.9,8.0,2.7,4.4,3.08,Moderate,Millennials
31849,6.2,1.1,8.8,1.3,5.5,2.63,Moderate,Millennials
31850,6.4,2.0,7.9,2.0,5.7,2.86,High,Millennials
31851,6.8,2.0,7.5,3.7,3.6,2.74,High,Millennials
31852,5.4,1.2,9.1,2.5,3.9,3.48,High,Millennials
31853,6.3,2.0,7.2,2.7,4.3,2.83,Low,Millennials
31854,6.3,1.6,7.6,2.8,2.3,3.05,Moderate,Millennials
31855,5.2,2.4,8.0,2.4,3.8,2.8,Low,Millennials
31856,8.4,2.5,9.3,2.4,5.2,3.15,Moderate,Millennials
31857,5.3,1.1,7.7,2.0,2.8,2.65,Moderate,Millennials
31858,7.4,2.5,7.7,0.0,3.7,2.45,Low,Millennials
31859,8.0,1.3,8.3,2.9,4.7,3.04,Low,Millennials
31860,5.6,2.2,6.8,0.8,2.5,2.87,Low,Millennials
31861,7.5,2.5,6.9,1.1,3.8,2.81,Low,Millennials
31862,5.6,2.2,6.6,2.5,3.5,2.6,High,Millennials
31863,4.0,1.3,8.9,0.0,4.0,3.06,High,Millennials
31864,5.7,2.6,6.6,1.2,6.2,3.58,Moderate,Millennials
31865,6.1,2.0,8.1,1.2,5.8,2.68,Low,Millennials
